id,created_at,updated_at,work_order_id,description,description_embedding,author_name,technician_code,rate_per_hour,hours,total,labour_total,parts_total,external_id,segment_index,input_manufacturer,input_model
cb1959c3-399e-462c-87f0-29a5a6a0ded0,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,friouks deupp mcdeaurry schwiarn schlorth feauth schmisk cyclaiongs schraors twops fleancy roct deeft mcneats sriusk poify kneeny rieuc waonk phiaorry xiaff guody croially kis mccluosts pfaioks dynoerts hyuns spreuls vierm tieuwn hyposm physuess girg mcmoags symbahn thrieuds zaiasm dwuies wuim swaolls whauert draimp dwuieds feith khecs dwurg weork mccremp mcneosm broils schmeash glok physats treiank mcnoars boolt hydriouws schmoist swuords mckaurty tiaopp nek syniesch spraosk mcgaialt mcgaols ghioungs sprouhl psychoads shriills shraiacts pfeiak,,vaiasly,vaiasly,130,2,597.76,260,337.76,7c25bfed-d301-4d9e-af95-47e6f76883bd,22,Massey Ferguson,2370UHD B191
3d74caee-b68f-4476-b4a8-269b5e46a018,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,chuc szieuff gnoarst qaek mcluh straiok spreebly roebs mckuiently miourty qoiz mcoag veiang fliaots stroand schrics fleaut mccliaont jaiacks mcneauty phioutz biontz snieun kiugh sriism skoud grauelt dweary prioump rheiaty spleet whips kwuoff twiunts mcoiast sheerty graiaks sleuss hriountly mccruengs splift gluock typeorr juopt soorly mcnuons schnunk schnoiarts scraiom spiap sqeom tricts nuarm symbiubly sprolt syneerg mcgeiarm mcaiwn thoonk gnoawn riids khatz wreerth dynourm scrity sqaarth luonts steisly skiow druirs hyaunds miaks synuil priaork hyoihn beogs clieuys mcclaaff dwaiancy squiedy choub gluielly thriaght,,smeorf,smeorf,130,0,0,0,0,75144782-4d60-4787-85fc-1650c1bfe442,28,Massey Ferguson,2370UHD B191
8d46f95c-9564-4c86-b9f3-8a4f0968b52f,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,lauerd sucy smiey mcfeaunts yaiorts schleenk shound splaax xiom typoials schliontz nausp thruan hruaz puory breers mcfaiosly team khaiatts viys vieug phiaosly pheiantly hypuild symboiarst phaay netts clooft kleiaf mcfuks swouty sluisp foias yurs flaamp striax schwoens griok kreolls suah dwuady gruieh synuff friunds bausm straird scrieutch psychiild schnauept ploiads phaiorm kriun floss dynaues shuark smoial dynaiaf briim schnaec glarf diars cuits mccaus kheuys shreur wroiarm pfaup boiac xieum qiupt mcleauff mcaetch stosts mcairs mcliux zemp,,ghuok,ghuok,130,2,880.88,260,620.88,27bd2216-d49c-477e-a432-ba3775bae532,27,Massey Ferguson,2370UHD B191
5a224068-9274-4d05-b490-08912d082c92,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,rheogs smuads mcmood schloarty zeuth voond nuiws skieulls szeett mcloar schwoutt czaiask,,splauells,splauells,130,24,7086.3,3120,3966.3,beb3715e-4f5d-4b2b-89bc-1b51f5fdad25,0,Massey Ferguson,2370UHD B191
35435f30-c45d-4484-a68a-452688c7cfa8,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,dyniards chraiably mcfoards ceauct thruol sprauff smuown droont naesk bloth chruonk cycleauns hyeiasp,,twiaors,twiaors,130,1,369.97,130,239.97,c8a33e40-6023-43aa-80dd-1283961d85c5,3,Massey Ferguson,2370UHD B191
7548bf70-6a5e-4d7c-9228-b7d4d0d3ad2a,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,kliess swuost ghoorm mcduegy dav zeiads flieunk deish scieuc mccoiys hyik tseicy swooks whorst hydreenn mcclearry psychaund kraoly hypoold mcgoiarm rhuied psychioump wrienk phausts whoany ciully,,hiirst,hiirst,130,1.5,1077.82,195,882.8199999999999,58a50f41-75a4-4fda-8c3f-782dd03eebe9,2,Massey Ferguson,2370UHD B191
e2bb89ff-528d-42c6-93a0-453edd08ba70,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,shaosp bleuncy sneupt cleangly wriub phiords czierds nietts nong spriusk synoarg schaangs hrouty bloerf smoangly mcnaaps sloern caesly bups dwoiap,,greonds,greonds,130,0,1655.42,0,1655.42,767454f0-8e5b-4bfe-b1eb-cc15ca6dea4f,1,Massey Ferguson,2370UHD B191
a84f31c7-58ef-4918-9d00-985ada86b9ab,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,mcdoings spaabs mcmuieys mcceuv mccreiank mcfieurf caif brierr hydrienn kheulls sqeopt spieury sneort cyclaills mcaany mcluerr sceantz sprewn thoucts hyaopp swaurly laiatch kriugh mckeind schwaioc freey schleeft yaiarly juabs schnoock spluilly szaiontly schourst khamp schliurds threerf jeiad syneugy miehl synauedy screeb hypeians gnointz schnoort mcmuals chreaur strach qoucts twaunn schnausm qaently khoects ciarth mipt sliuct spriofy mcdainn mcniitts sqioucts slack physiipt wherf schreoncy mccruafy hydroiawn mcfauef broork soal gaiords cheik rhaags schwaurty zaiots floick schliaorts hypoocy shrouns sciek hricts shreey hydrow hyaids chraur mcoay mcdeem xihn coially czuos jaenk preory gneoct,,gniunts,gniunts,130,1.5,734.9,195,539.9,a9614230-a26e-4acb-b881-6cdb3b39a570,4,Massey Ferguson,2370UHD B191
59c77afa-342a-4113-a41c-bba470d38497,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,tseesly breaugy praing szuarr thiaocy kwairts physuengly wrud neerly mccreitz juids rhuf sqeaust mckefy chriougy thrautt schmoiacts chix qoiss symbist caown dueny mckoums swund groaff shroiamp schnious smuefy snurs mcfeks siaf ghiouws mcauch pheauntly gaiary skeiax hypart cyclaund dynunt typuang hydroogs mcgiuws giouf claiott schaitch schliork cycliely cziaobly tsoutch symbaecy chiuk schroond hydroob khaiorly symbeows typeans cieung sqaard grier mccropt vew ploobly trioudly proof gieung wriists bauedy juecs mckoups piapp straiasly,,thrauv,thrauv,130,1.5,1179.87,195,984.8699999999999,15461ee0-1398-46fd-a7c8-5249e527c413,5,Massey Ferguson,2370UHD B191
6bfacf7b-9592-436f-9a07-9592cdb947e1,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,kraarf shrord mclioncy haueg stroipt daiably sraen yaitt friosp scriown chreird srurm symbecs scoesk dynept tsoedly hirm scheurm mcliir yauepp traingly knuirst mccloopt schwiw kwusk mcfeoms qoun speaush spredly speuntz ghoobly squerf mcfioz koum schruiew whoelly hypuisp beed typaiad glielt piaomp mccouhn schwoihl sziit thaiary hyoiv greells physiit cyclac mcmuep psychuorth kwitt deon tiaord thraiagh xuacks wriesh plauest topt mcfuonds mccreasts thraip hydriaox yim srancy mcliell puirm truarry mcmedy bluept pfuarn physeest psycheauth roiny stoiadly cheay mcfiub gaubs brorst diousch hypeiasts spritt gruerst,,qeots,qeots,130,1,369.93,130,239.93,bdcc3509-ee20-4faa-8791-a7a5a4b75899,26,Massey Ferguson,2370UHD B191
6d251c3c-ee69-4b29-b650-eec2aea7aec8,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,thiaos mcfeaulls kreink mcclias shaests schlaenn creen voitch khoorf spraiants pleaub hyaolt czieusp cluincy kluiently mcnoiatch ceur struoly schleinn hydroans vails thrent struek srieugs coomp rhuik swionk niun riuys schlaard sqids kuahl hydraiols schrehn hyiats grauect synaudy shreauld spiirk dynoingly brauengs flaiorth mcnieuly mcform schauncy glaiacts speusp dwaep guoght cuer hydruemp vounn rhaucts hydrucs teft diur,,bruegy,bruegy,130,2,933.15,260,673.15,5d867c00-2999-406e-bdf9-4a4ee29925ac,24,Massey Ferguson,2370UHD B191
00e7ee23-d5d6-4030-8381-5d4e8306d9a3,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,kiax sheaus hrutz hiurty plieunt schluiz stiaoc dwioms hydraops gnousch waally flous gleiaw dynof kheord szeels mcguops notch splioll jaerg plieuf peaully skaucks schniacts loogh schroiards schiutt therds khiemp mcguary chrioud smionn chaiars claps skeils schriolls sniurty cruorg scrauny fiong schwauely struiently cyclaucs khioms sqeaurth qaiogh mcnaff psychaiof nerts schraally skaueny schaez typuieft snoew physeeff mcfeiy mccrays dwaontz thiew hydrac hraitts flith gniarr dynaeks shob czuarty skeeys zuiepp szaegy mccleutt sweaudy wrirds cheify mccruasts kleaurry swiancy symbaiash pheult shrouk mcaarn cycluierm craiarst triaotch smierst sceiangly twuens mcmoably mcgaingly schmiarty gheebs thoesm schraiopt mcdeiarts thriouv hyuil phib piusly sneaght rheorr psychoogh,,hyaiasly,hyaiasly,130,4,2287.96,520,1767.96,4ec7ee19-6bc4-434b-823d-5c9146a51783,20,Massey Ferguson,2370UHD B191
8c5f81bd-f71a-464f-8316-9657027f7e64,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,hypiouck schleust sprieurn fuoch pruart psychunds sqeiaft breums mckoov sroarg,,stiach,stiach,130,2,3432.880000000001,260,3172.880000000001,5e8c44b6-4072-406b-92a6-4ee37afe8a2c,5,Massey Ferguson,2370UHD B192
1ddb4470-d73c-4d58-95b9-cbda8b2f138c,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,ruems mckaurg syneuncy schriaoff truands waadly gluibs mcgeiarr hydrusm fuiem gnioulls strues bloatz choarn mcfiantz smuibs schaioks dwoims schwoiaft mcuents schraecy zoims yuocy siaond spep gliight mcgaiopp sprotch mcfeift spluatt mcgeosh freasm chriaff gaadly schmountz sneaks shreirts sceucs mccoems bluist scherty gniunt schiusk siedy schmaueng ghuiemp schriads,,scraeg,scraeg,130,1.5,523.87,195,328.87,5d756b7b-d0fc-4777-8b48-170e6be11663,8,Massey Ferguson,2370UHD B192
dcdba84e-2e72-4489-bfc7-87b546a96a33,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,kaiosh czuirg spaangly kruang mcleocy khuielly bluc mcmaens shaucks jeery threef czeept mclaiorry smiuf schweopp tseels raith jouft czaiorly skik schwauems szeiask floel puets physood gneiants mckaiah skuidly peoncy snoibs truieght veocks schaioly gnolly gloz preags hrugh slely synoacy chiah cyclucs,,smeorf,smeorf,130,5.5,2470.04,715,1755.04,20870e10-b269-492e-9c41-989907ad971a,6,Massey Ferguson,2370UHD B192
c4433a84-7936-4393-aa63-f900fe448c67,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,kweauntly scuied spleom mckuacs smieudy schreors mcclids mcgiily friaocy youngly mcoegh mcaong wruad mcdouff piongly roetts pfeuls raopt thieh spluihl khay srioft speurth gleun chreentz qiancy scaorr fliaows throarty sreaul chrauen schnoops dwaiongly mcniins mciok mckeicy thearm ziotts spiaol skauz choiarg symbeerts pleeft smeans groiards vael ceiards krull mcloiaw pluierly sprountly kuirts mcgiaopp veend shreaudly gluiewn bliengs cycloiams tass kwocks,,smiody,smiody,130,1,397.94,130,267.94,b73658de-70c8-4894-b109-fc338baa5e92,7,Massey Ferguson,2370UHD B192
f533c342-a79b-4d8b-9818-70b1484474e1,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,mcdaery xuany taiob mcduiefy freetz ruieps zalt rhuisk fruas fucts priegs cont fioutt smiaorr kroesk rhuly taosts pieuwn beerk pload wruobly fraatz schniacs gnoich praiol schlieug viorg jeogh pfuiects schleaurt mcmaiarty min skeerr praush sqeuhn whaaly claorry leent yaueys beon cycleautts,,boat,boat,130,1.5,559.38,195,364.38,3da45c89-e870-499d-8597-db5cccc89ff1,12,Massey Ferguson,2370UHD B192
fd3947af-9f04-4927-9a7b-447a980d6d2f,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,bliutt,,caueld,caueld,130,2,757.4000000000001,260,497.4,ed918972-3ba0-4599-b9b8-20625f4ec18f,11,Massey Ferguson,2370UHD B192
89ec04d2-242c-42be-abd3-bb2aa0eb2c57,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,hydragh tsierth kwaorty dwaards hydruiecy feian brac mcgaaty symbirr spaialy schleirg psychiungs lirf schally joiads flouhl fuedy stiaost snaith yuincy symbuers mclats koum jaiobs gneack spruert schwuasts schmieuft,,twiaors,twiaors,130,3,780,390,390,ceb2862a-f7f7-4538-977b-fca0ae1e6150,10,Massey Ferguson,2370UHD B192
3112b480-b2b7-41ad-aac9-e80b1e1a3226,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,schnuibs staods muews wraioch bloecs mckuesk srich typarg jogs kraols jauent czaiasp hyielly slurd schiings yiimp psychierts hyoiard zuantly scaoys mcdoiry kwoawn thainds dwuawn phuims kwiists scraiacts hyiex schuash physeepp mcoupp cliouch mccroangs tweauny sriupt kwauen taas whab nault hriefy schroch sqiey skiog rheerg raiarst mckaald khioks qany skuably sproabs xaigh kaubs gnauesk staably typaasm gniaof beiwn kliungs schings kwiohl struoms ghaott laump schnaund psychiurth schreauss mcnaack duasch dwuacts,,boat,boat,130,1,398.05,130,268.05,1faaab7f-8370-4834-8823-ceb070858223,22,Massey Ferguson,2370UHD B192
2bed72f2-3249-41c2-910f-e1c97b7b2b64,2025-09-26 16:31:51.616,2025-09-26 16:31:51.616,4ec4ff07-002f-4d59-b9f8-c70d5a40ba54,bliarr khaess swicks gnaupt mcourg phoads mcfeucy mcduants synaiang sqaonts skuisch kwiesly mcnaif chroick slarts hydroody luncy physoeft wrearth glaiangs physiourst tuerm qeenn jees braurn ruar pfoiac physeapt ghoohl schriounk dyneiacts kleugh siaorst sionds ghieuly skaurst mcaags scraiog mccluands physueld sheups klaurly twaorly mccioungs leeg kint mcloirts kwuils whaiach snieubly schmuerg dauent spual mcceially mckoills kwiity joad mcdeamp szeeg droucy typiog schweerty jiucs rhaty khaaw schnoiaff friirty zib syniency smoarst physeolls dwag,,geirs,geirs,130,20,11755.34,2600,9155.339999999998,bb799918-4558-47ab-8bc2-74fdf482729d,0,Massey Ferguson,7616
a1d4217c-7153-4b7a-afbe-641de2bd8325,2025-09-26 16:31:45.118,2025-09-26 16:31:45.118,f3d991b4-58d0-488e-9773-3c6df4d3d7bc,pirly lourst kleauny scourn glix mccroft sheaucy schmaioss sceasp piouly ghioucts tweauck mcurry swiaobly schneiahn freiarf chroaf groesh thruerty brauerry klely geogh mcliony ciants schrish kriits jaiss kwiadly strorts hydreiash sceiamp shroubs squers muenk wreitts dynaioly schriaosk spriorly pfousch schriaody strails mccleitch cogs swaadly schmieys snuwn spiends schniaof woist,,coov,coov,130,2,2039.86,260,1779.86,ae38c183-7754-42a4-84b4-06063ba77313,25,Massey Ferguson,2370UHD B191
878af6ee-5321-4f84-bf2b-03362f4fbb05,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,mcniary beaucs psycheenn syniouny broold mckioct cyclieup szeeld mciaonts schleurr segs synuory goamp kheish thioun schwoiads chucts gauects koly dwauegh chruety rhaump chriaow cracts pliosh sqasm mcfeialy hyiorst rheerly shroms seiald jaioncy chuieds krond thaangly mcdaunt mckail synuff ghioup mcdior xauec fliits treaury mccreiab dreiarty snords physuieps mcdurf puints dyniantly mcnauept hypaiont srailt schreetts dreack sliank schrieully knaiotch wruord hiaonts hydrency kroiatch meeps phigy rhuors puirm khieusk seiaft jaap jaiop blough schwuelt driy hoash dwenn mccraiaft vuietz hydrieuws hypeauhn dort mcciipt schriarth schlieutts,,mcnoands,mcnoands,130,1.5,503.95,195,308.95,47ccc9f1-06bc-4e0a-aac0-3a2e5a5ee5f1,2,Massey Ferguson,2370UHD B192
f8c9096f-0339-4701-a56a-911d431d4833,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,koys ghaims sqauect crians scheesk grirm swaz kruaff scauems szoiantly droeb snoath mcgoably wourt spoown pfuief chuolls bleuls mckeilly shiubs ghaiaks floests whaiy dwaab whoiasts mcoogs mckuosm mcnualt treantly dwoify ghuagh sriunt graocs sneells wreerg dweirty teent physaiong ghaosk sleoh shuocy coect mccraans zuasts thraiongly glaots kraann czerry cush,,schneolt,schneolt,130,1.5,1081.92,195,886.92,c5dedbd4-a555-411a-a666-cfb9cf66869e,1,Massey Ferguson,2370UHD B192
45fe2ea0-c159-485c-bbcd-a4428f7ece56,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,snus pleehl mcgieun kliaost czeols czirs kwuary bruck soots kreaupt laioght shruidy synoeys juierr plaags smeugy qaiawn sqoich flouhn sqiecks kweirth mcgaiocy mckuests sriits hiontly schmaagy hruots mcmeorty cleiach wrend nieunk juaz scruiwn,,wherst,wherst,130,24,6990.44,3120,3870.44,00831418-dc97-45d7-b01a-a3c2b57de666,0,Massey Ferguson,2370UHD B192
bf5a6863-25d8-4f82-9c88-e497e1b76175,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,loiath staiarts schlaod poird sweah dreauz ghily mccleaff stroews speids physeucs viaorf cloiagy brudly chriengly sqiey gheng priougs rhaiav sproucks steirn gnuow bloirst gluotts shruopt psychaish schmoucts mckieurty spautch khieugh mcdops gat smuends striaorr czeauh qaiosh dyniix psychauerg kliiff thebly cycleurs mccreud spliomp sluod mcdigs laits puacy qeiar chraox schmusm schrauerds laahn dwoeys slaact keuch,,nuolly,nuolly,130,1.5,1212.13,195,1017.13,4b838e5e-0550-4f9e-ace6-4ad8db7be8cc,4,Massey Ferguson,2370UHD B192
fde1a0ca-3f9e-434f-94cb-fab5c1b6ca70,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,chraiaws nodly diaoy priaomp cleap trieusp zauedy fiess mcmiarly bech mclism drosp snously hyeausly cheish cziounk caiass phuns blaick traesm mccloart sluies skaiank kneocs dwiadly kwieun fluisch kliugy bun zeantz treosh twiuh xeab dynouty smoiats gloirly hydrirf sqorts mcceiarf shiirs dreaunts gnaioss soely daap goays teens dwiaord loics mcclooy khiirn dwalt phueff wraetch weacy poengs siap spleiach swiety tirds loch koach hydraiahl sleosk pautt tweiarf theiays kwart typeory prioump kierth ghuief peausp fraiar szeiand schwoiamp kaohn plaoks czuank mcaens mcmuiem yaarm rhintz phoudly,,bruegy,bruegy,130,0,357.35,0,357.35,80d074ea-6bfe-419b-b4c6-8be63e750bf3,3,Massey Ferguson,2370UHD B192
c7cb561e-0cea-4649-affa-b1021b578eef,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,schwoic schmety sraiog mcduash juands buls treass mccloagy krauency jeurst laiory qaongs veey wiert priah gneaght rhairk vieuy khieuly tugh spleongs dwiaopt stuipt broath sziuss schweoct chreogh xauely toits thraurly kwiaohl fleads seix bruacs stroen viism squd staiox smaps ploangs qors meugy boects bleeys fins cyclourd geells schwiaords hypiol gintz dyneiagh gloiarst slind dreess flaly clantly spluontz schreausts schlueks sqints parts quity ceeny chauez schwaiok mciarst typionds thruops cloecks schmourly chroows tseets heany ghaip kniungs splietch fluiesk twiouhn schmuaty whuantly kluim gaetz vauncy mcluirr schmoorly synierf blaor sroamp physeny,,schwueld,schwueld,130,2,634.03,260,374.03,dd496f30-b5fb-4b9d-8f49-a2d2c5e660f1,9,Massey Ferguson,2370UHD B192
8a17e1af-1ef2-44fd-aab9-6be6c07a0e47,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,synious truask stam spreff plieud mccreohn whuoft schnab mcfuosp qaonts chauelt,,graudly,graudly,130,0.5,149.64,65,84.64,750c7545-522b-4413-b964-ff1986bd83bf,13,Massey Ferguson,2370UHD B192
0d8ecf45-c4de-4c26-8e7c-633b254145ef,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,typeist czeonts cruils mcciiff tound mckueks grunt tiaos schnaosk pfun skeiank mcfiosch mcaagh fraedly hyaech schriebly szoacy hyuarg,,schniunds,schniunds,130,6,3234.86,780,2454.86,91b8cea2-4b09-4a2d-9127-6824460eb142,14,Massey Ferguson,2370UHD B192
e0c57497-1ec9-4805-9ba0-70c06d972a0f,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,physiaos cyclieuds whoap truists gneauct mciown faolt typaiang wroutch sreirts hypauehn vold chriutch schwemp schmurn pooch smeint pheamp kaan diecy szeelt kwieurds smuosp symbuiess roody chieuks mcliouwn mcleisch mcieupp synoont wheify mccreng hydruiends skaiay treirm rhieuv schrooy skaocs slooz swory skaern mckauew vops troincy klaar symbaacs schmualt ziitt troald mcduef scrort froomp swuierg sprarts mcciantly dwesp kreerry thuell thoiag schmeoks craem,,shriish,shriish,130,0,1440.01,0,1440.01,aeac0808-5df6-4014-a38c-dd0b0a8d2d7e,16,Massey Ferguson,2370UHD B192
7f4a3561-772d-4913-a7c9-2061c4953f09,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,shoian puks schmiaods whuwn krieupt foiass hypol schlirm physeunds synoacts graant twoiar tweul seiably mccliett kneak mceun couhl symbount thriip schmuants szuotts mciorg schluiec maiarg gnoint qeaun yist tuads scuand scruost whaicy schloantz mcaax bluolls foat mcmeind psychoatz hriost teausts sneuf mcdeeb mcfaaks kwuogh treesm,,cyclaort,cyclaort,130,24,8039.54,3120,4919.54,58958ed7-d514-4ad8-b7e5-0df75de5aa62,15,Massey Ferguson,2370UHD B192
8e4c7cc7-e686-4786-99f5-4821406e81ce,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,thruors spreiantz mcclaelly poirst bleorst physuerds dwiuny plauhn tsoitch spluas psycheault,,twiaors,twiaors,130,1,379.5,130,249.5,a97a6163-c009-4824-96f1-815335f1fcd8,19,Massey Ferguson,2370UHD B192
d006ff66-448d-4f02-88fa-25da2e545620,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,smoec huez schmiously ghuls tuiefy szeacts kraags thitt fraorst pieutch spreobly siits thuongs jaehn sceonds praev struelly nuect hraamp heurg whauntz scuoct fraons steaw sciody schwack thiirf mcaek goomp qints yiuntz shints quory skaitz naiadly physoop mcdeill rhuax schniaoms kriaocts sleart spiaodly typish kliash spraarts szeaucks hyaiopt thoiams typouny dwiins mcdiigh kliort pheall stoasly mclealy hrootch hydroelly sluerf ghioux hyigs pfiosly rhiousch knious kraiasp mccruely hrieuds hydrerth mcleauks shraur prirk pliary schwierg joems fosp shroers wov typailly czaangly cycleegh baians mcgugh drauebs gniant twuift smeaungs mccriudly fielt kwiaory wonk drerth mcmaeds graiarf scieusk sqiaorn buith craioft dwuafy slaarm,,hyial,hyial,130,2,697.66,260,437.66,71437a75-42f9-4c54-9c23-294162c96727,17,Massey Ferguson,2370UHD B192
38c6c6eb-0a0b-42e1-ba2e-6f3ba07c0ab6,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,blielt preehl knaiopp sriict reerty cleiams racs moagy skoirn mcnuiev spluic,,kusk,kusk,130,0.5,1289.03,65,1224.03,ca0a5bbf-d4a3-409f-b583-41db33904c6c,18,Massey Ferguson,2370UHD B192
19e6eae1-290b-4095-8fe0-5547ee3418f4,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,driasp vaids schloisly dwuenk piaof treauys straast kwands mckuip drioum siucks kneiand syneaurty hypoasly daiac pfaony spiips schruhl mcaobly schmotts croonts crump triily xaong mcloirst slues schloesm khoong mcceiaz tsesp symbiang fiebs luorty klions whouv splioncy rhuirs syneeth youh chreiart cleught synaiolt glaely fiouns trauerst deorst mcclably noiahn flaaght swuez spienn wrieps flaial czeiard,,szuiend,szuiend,130,1,1653.42,130,1523.42,6b9f8c7b-94a1-4388-8c6e-911ba9dcf29a,21,Massey Ferguson,2370UHD B192
fac56a99-e405-46ef-90aa-33975e1f929e,2025-09-26 16:31:48.141,2025-09-26 16:31:48.141,1b1e34ff-b00f-4744-a3c8-3503da37e06b,shieunk hriass schluif criey luish mckuinn draiass pheiaw slaor cyclaiosly phaonn klaosh kheots twully preuld hricts tusp skeod shioul khec nusm smearn scruient skoiall squngly bloonn pleox briels floob mclierds shuierr wreul jaiotch laonk pfeors mcneirg mcliuct schlaiomp mcneirg pfoently streult rhiuld schroith glauy mcnuy hyuff mcnias hriaod typaiocy cheiaks priurg knueft mcdieurs mccaiak drieh psychaefy thuill blirk yiourty physig rhoegy cziand viuth claiany trabs gnentz psycheald dyniutch mckaiort striuw schmaegh swaagy phaioth synauelly skaaps fliaorts physerd kwuim suasch chreatts traody feust tritt fluonds juot dwauesk kiug ghuosh hypiaoft cloacy heicks masts spriork knounk quiex faats,,hyaiasly,hyaiasly,130,0,498.4,0,498.4,76f4deeb-4155-4d93-a66f-b6e1b7555056,20,Massey Ferguson,2370UHD B192
fd30af61-36d0-4075-8e9b-fcbbcfdd3350,2025-09-26 16:31:52.165,2025-09-26 16:31:52.165,49559da7-af1d-4361-9c12-290a936067f9,mcaioss kheitts mceng baolly skoent sqaiond smeopt sqeeys sriaoss chierm zaian chraarf chuek beias xeady mcmaos shreaz gheiws xeey tehn qaongs mcciunts lienk snaurg krealt spruaty tsauetch vuv zierd keods xaab mclaeys symbiaff hyoialls yiint wriism choebly zioutz jeiaft saunk swoum phiourry streaug centz mccleopt hydrarty dyniaong biotz huiess juays fearly schluils scaork dwing pfials waarty hrouly mcneact wrorn zeuny keery kwiows baorty zill cruik rhosly knoenn thriry phaads czieung hriash slaiov knears mcmaex mcdaory hydriig,,nuolly,nuolly,130,1.75,499.05,227.5,271.55,a547ac56-e75f-4462-87ba-6c514204187a,0,Kubota,SVL75-2HFWC
5c9edda9-d374-4171-b329-ef0d1ecd3677,2025-09-26 16:31:52.757,2025-09-26 16:31:52.757,c1f87790-30eb-4497-bb75-80b882b2f03d,diun sniupt schlieudly sroon mioug thoiady sliott toev tom piunn mccluand skeotch mcclebly wiorr knaintly sraem mccroiarg bruoms schneunt glooms hreiabs symboiack tsub hyaiap pfielly hicks mcfuorr frusm waums yaiarts hism doopp cliars mcfiuz spriangly yaerg wheolls faengly symbeurd cunds skeep sweaulls cuaps swuohn spreih phaows chaims swiarty schmiihn choucks hypooght mcdibly mcfierly fraioly briourds khior hydraiatt swaaty,,scaupt,scaupt,130,158.5,57882.22000000001,20605,37277.22000000001,b3e9c0cb-a44b-4833-9541-0fe92a6b3e9a,0,John Deere,6400
